file_names, EMPH,PRMD,SPAU,CONT,JJ,VBD,THATD,DEMO,PUBV,OSUB,PEAS,TSUB,SMP,THAC,CONC,COND,DEMP,THVC,CONJ,SUAV,PRIV,GER,WZPRES,WHCL,NN,WZPAST,PASTP,PIRE,ANDC,CAUS,TO,SERE,SYNE,RB,FPP1,AMP,PRESP,PIT,NEMD,TPP3,WHSUB,WHOBJ,STPR,BEMA,TIME,XX0,DWNT,POMD,PLACE,EX,PASS,INPR,SPIN,TOBJ,HDG,BYPA,PIN,PHC,VPRT,DPAR,WHQU,SPP2,NOMZ,PROD,PRED, TTR, AWL
legalS1B-068_MAT.txt, 23, 31, 7, 77, 100, 98, 20, 50, 31, 2, 14, 6, 6, 0, 0, 11, 31, 10, 2, 13, 64, 2, 6, 12, 304, 2, 4, 2, 11, 4, 34, 0, 4, 87, 92, 6, 2, 39, 0, 60, 6, 1, 12, 58, 7, 57, 0, 26, 3, 15, 22, 1, 0, 3, 4, 0, 157, 5, 141, 9, 1, 80, 47, 8, 33, 45.0, 4.18735471874
speechS2A-025_MAT.txt, 20, 33, 2, 133, 164, 18, 19, 26, 18, 0, 1, 1, 0, 0, 0, 12, 29, 6, 2, 3, 118, 23, 27, 19, 450, 1, 0, 3, 29, 9, 80, 0, 5, 98, 72, 10, 4, 41, 1, 83, 5, 1, 20, 66, 2, 33, 0, 16, 4, 15, 0, 2, 2, 2, 6, 0, 182, 2, 358, 6, 13, 212, 32, 19, 14, 31.75, 4.0301051868
fictionW2F-002_MAT.txt, 17, 13, 7, 65, 93, 188, 5, 12, 35, 4, 5, 0, 2, 0, 1, 1, 18, 1, 1, 4, 26, 6, 4, 1, 488, 1, 7, 0, 18, 0, 18, 0, 9, 97, 54, 1, 9, 23, 1, 195, 0, 0, 15, 37, 9, 27, 1, 4, 13, 2, 1, 4, 0, 0, 1, 0, 199, 19, 93, 2, 16, 58, 6, 5, 10, 48.75, 3.83891120036
telephoneS1A-091_MAT.txt, 50, 11, 7, 92, 86, 119, 24, 26, 11, 4, 10, 5, 3, 0, 1, 5, 25, 0, 1, 3, 85, 3, 3, 7, 420, 0, 0, 0, 19, 5, 20, 2, 5, 101, 88, 4, 1, 58, 3, 140, 1, 2, 10, 46, 3, 44, 0, 17, 13, 5, 3, 2, 0, 2, 10, 0, 116, 7, 209, 7, 3, 74, 1, 10, 13, 41.25, 3.7619047619
opinionsocc_2013_13936793_MAT.txt, 5, 1, 6, 5, 90, 16, 1, 11, 2, 0, 7, 0, 0, 0, 0, 1, 7, 1, 2, 1, 5, 1, 1, 0, 204, 2, 1, 1, 3, 1, 10, 1, 0, 22, 3, 2, 0, 7, 1, 9, 0, 0, 2, 15, 3, 4, 2, 2, 1, 0, 5, 0, 0, 1, 0, 4, 97, 18, 38, 0, 0, 1, 25, 0, 5, 57.75, 5.08432147563
academicW2A-028_MAT.txt, 1, 0, 15, 0, 231, 28, 0, 7, 2, 0, 6, 4, 0, 0, 1, 1, 3, 7, 14, 3, 16, 19, 9, 0, 635, 2, 4, 1, 10, 5, 8, 2, 2, 56, 4, 4, 3, 1, 1, 6, 0, 0, 0, 29, 28, 4, 3, 5, 37, 1, 29, 0, 2, 0, 0, 5, 212, 47, 85, 0, 0, 0, 88, 0, 13, 60.5, 5.5
opinionsocc_2014_20704953_MAT.txt, 2, 3, 2, 6, 57, 33, 1, 3, 2, 2, 3, 2, 0, 0, 0, 1, 5, 2, 0, 1, 9, 6, 2, 0, 214, 4, 1, 1, 5, 0, 18, 0, 1, 17, 0, 1, 2, 10, 1, 20, 2, 1, 0, 11, 6, 7, 5, 3, 0, 0, 4, 0, 0, 2, 0, 1, 81, 7, 20, 1, 0, 1, 17, 1, 1, 55.25, 4.98100407056
lessonS1B-007_MAT.txt, 31, 24, 6, 132, 77, 126, 20, 18, 35, 3, 5, 0, 0, 0, 2, 8, 34, 5, 0, 3, 62, 2, 6, 7, 425, 1, 1, 0, 43, 6, 27, 1, 3, 113, 164, 8, 0, 63, 1, 75, 2, 0, 9, 66, 15, 32, 1, 9, 2, 3, 9, 3, 0, 1, 2, 1, 123, 3, 202, 4, 5, 69, 14, 11, 27, 48.0, 3.62701784197
scripted-brdcastnS2B-012_MAT.txt, 13, 12, 9, 31, 117, 53, 13, 28, 30, 1, 15, 2, 1, 0, 5, 5, 11, 0, 5, 11, 16, 26, 11, 0, 594, 2, 3, 0, 11, 2, 43, 1, 7, 62, 21, 3, 2, 29, 7, 60, 4, 1, 15, 32, 22, 10, 2, 4, 17, 6, 14, 0, 0, 2, 1, 2, 195, 12, 117, 1, 0, 2, 53, 4, 11, 51.25, 4.56672932331
academicW2A-024_MAT.txt, 15, 21, 10, 0, 232, 19, 6, 20, 6, 7, 9, 4, 3, 0, 2, 4, 7, 5, 8, 10, 23, 15, 3, 0, 569, 7, 1, 6, 12, 4, 45, 5, 1, 66, 4, 2, 3, 26, 4, 15, 3, 1, 0, 29, 5, 7, 11, 12, 1, 0, 22, 0, 0, 1, 0, 3, 283, 22, 94, 0, 1, 0, 109, 1, 18, 62.25, 5.51843317972
parliamentS1B-054_MAT.txt, 8, 17, 3, 29, 146, 30, 4, 37, 4, 0, 14, 8, 1, 1, 0, 1, 17, 10, 4, 0, 25, 6, 5, 1, 486, 1, 2, 2, 10, 1, 50, 2, 1, 52, 60, 5, 2, 18, 4, 61, 14, 1, 20, 43, 1, 11, 3, 4, 13, 12, 16, 1, 0, 8, 1, 1, 243, 13, 138, 0, 0, 7, 74, 5, 13, 48.75, 4.62971810798
legalS1B-064_MAT.txt, 14, 15, 4, 76, 59, 133, 10, 19, 18, 0, 8, 5, 1, 0, 2, 7, 25, 1, 1, 5, 32, 10, 3, 2, 401, 1, 0, 0, 42, 3, 25, 1, 16, 100, 97, 6, 2, 41, 1, 46, 0, 1, 18, 65, 9, 45, 0, 9, 4, 8, 9, 5, 0, 1, 3, 3, 151, 6, 133, 18, 11, 98, 34, 9, 14, 35.75, 3.79736718383
commentariesS2A-017_MAT.txt, 21, 9, 5, 58, 110, 48, 9, 42, 8, 1, 11, 0, 0, 2, 2, 7, 30, 3, 0, 5, 19, 3, 11, 2, 479, 2, 1, 0, 11, 7, 48, 0, 2, 74, 18, 10, 2, 35, 1, 87, 2, 1, 8, 39, 11, 16, 7, 18, 6, 13, 9, 0, 0, 3, 4, 0, 191, 7, 155, 17, 0, 35, 15, 0, 11, 50.75, 4.01992409867
conversationS1A-065_MAT.txt, 23, 50, 5, 125, 54, 39, 20, 31, 10, 2, 3, 0, 0, 0, 1, 5, 31, 1, 0, 9, 46, 6, 15, 3, 433, 0, 2, 0, 26, 1, 67, 2, 3, 102, 142, 5, 0, 42, 4, 73, 2, 0, 10, 55, 6, 35, 5, 22, 2, 2, 8, 0, 0, 2, 8, 1, 114, 17, 179, 20, 1, 19, 9, 20, 17, 46.5, 3.49816849817
instructionalW2D-003_MAT.txt, 5, 19, 10, 0, 61, 4, 3, 17, 14, 0, 15, 3, 0, 1, 1, 14, 5, 6, 5, 21, 21, 10, 5, 0, 606, 13, 2, 3, 3, 0, 39, 1, 3, 40, 1, 1, 2, 9, 31, 8, 7, 1, 1, 15, 6, 18, 4, 20, 1, 2, 47, 0, 0, 0, 0, 2, 247, 14, 74, 0, 0, 80, 119, 0, 12, 48.0, 5.22309197652
nonacademicW2B-026_MAT.txt, 12, 5, 1, 6, 200, 38, 3, 18, 6, 4, 11, 2, 2, 1, 1, 2, 4, 4, 4, 6, 34, 4, 7, 0, 599, 1, 5, 2, 16, 1, 27, 2, 5, 81, 61, 1, 8, 38, 1, 35, 0, 1, 3, 20, 15, 12, 8, 11, 15, 6, 10, 3, 1, 3, 0, 2, 260, 18, 119, 3, 1, 7, 35, 3, 6, 60.0, 4.6
scripted-nonbrdcastS2B-047_MAT.txt, 13, 10, 11, 26, 161, 94, 8, 17, 20, 0, 10, 3, 2, 0, 1, 3, 15, 3, 6, 5, 40, 19, 8, 2, 452, 1, 1, 3, 20, 6, 28, 1, 6, 127, 105, 8, 2, 18, 5, 43, 5, 6, 15, 31, 11, 20, 6, 18, 3, 11, 7, 1, 2, 5, 0, 2, 227, 15, 84, 3, 4, 24, 43, 3, 4, 57.0, 4.39311926606
speechS2A-022_MAT.txt, 20, 17, 5, 93, 109, 52, 5, 29, 15, 5, 7, 3, 0, 2, 4, 15, 26, 3, 11, 4, 31, 2, 4, 2, 475, 1, 0, 1, 16, 4, 30, 1, 3, 71, 48, 5, 1, 43, 3, 69, 2, 2, 13, 51, 9, 38, 0, 13, 3, 25, 21, 0, 0, 4, 12, 1, 165, 10, 212, 1, 3, 23, 39, 8, 16, 48.25, 4.24100087796
speechS2A-027_MAT.txt, 14, 28, 8, 93, 98, 38, 5, 35, 30, 6, 6, 4, 3, 1, 0, 20, 41, 7, 4, 6, 28, 3, 2, 4, 411, 2, 1, 0, 12, 1, 53, 0, 4, 81, 56, 2, 1, 84, 3, 92, 5, 2, 9, 68, 9, 29, 4, 24, 9, 15, 18, 1, 1, 2, 12, 0, 196, 2, 249, 1, 3, 22, 39, 19, 20, 39.75, 3.94235588972
scripted-brdcasttS2B-026_MAT.txt, 3, 10, 8, 10, 122, 82, 5, 43, 13, 3, 7, 4, 0, 2, 0, 5, 14, 8, 4, 12, 33, 1, 7, 0, 467, 6, 9, 3, 9, 4, 34, 0, 8, 66, 53, 6, 2, 17, 5, 33, 11, 2, 12, 36, 10, 10, 2, 14, 6, 7, 27, 0, 1, 10, 0, 1, 240, 11, 79, 1, 0, 0, 99, 2, 11, 40.75, 4.7414704469
comments2015.26904315_MAT.txt, 65, 63, 21, 69, 588, 197, 13, 72, 32, 12, 23, 20, 7, 3, 5, 27, 40, 10, 8, 25, 76, 27, 23, 8, 1459, 6, 0, 2, 16, 10, 135, 0, 21, 293, 102, 19, 9, 104, 17, 180, 17, 2, 16, 162, 25, 88, 18, 47, 17, 16, 44, 8, 1, 7, 6, 11, 615, 61, 368, 6, 8, 41, 175, 18, 63, 51.0, 4.65235925327
nonacademicW2B-032_MAT.txt, 26, 16, 13, 24, 111, 20, 6, 23, 9, 0, 11, 1, 2, 0, 1, 7, 7, 5, 6, 4, 31, 32, 8, 0, 546, 2, 0, 2, 12, 2, 32, 4, 5, 73, 46, 5, 2, 39, 4, 18, 4, 0, 9, 29, 16, 7, 6, 15, 7, 2, 16, 0, 0, 5, 2, 0, 231, 16, 161, 2, 4, 40, 72, 7, 12, 50.5, 4.63324048282
brdcastdS1B-024_MAT.txt, 33, 11, 6, 72, 94, 50, 12, 24, 37, 4, 10, 3, 2, 0, 6, 9, 23, 8, 2, 5, 31, 11, 3, 2, 520, 1, 0, 0, 21, 8, 44, 1, 3, 91, 50, 7, 4, 42, 0, 62, 7, 1, 14, 43, 20, 29, 2, 5, 9, 11, 11, 1, 0, 3, 2, 0, 152, 9, 178, 6, 3, 30, 21, 4, 13, 49.25, 4.22591206735
opinionsocc_2014_22232143_MAT.txt, 7, 5, 6, 8, 62, 53, 0, 6, 2, 2, 8, 7, 1, 0, 2, 1, 3, 2, 1, 0, 8, 3, 0, 0, 219, 0, 0, 0, 6, 0, 21, 0, 3, 34, 5, 1, 1, 12, 1, 27, 5, 0, 1, 20, 4, 7, 1, 4, 5, 4, 12, 0, 0, 1, 0, 0, 85, 8, 42, 0, 0, 10, 19, 2, 5, 54.25, 4.72063854048
conversationS1A-058_MAT.txt, 24, 4, 1, 66, 60, 121, 10, 19, 12, 5, 10, 2, 0, 0, 1, 4, 23, 5, 0, 6, 49, 7, 6, 5, 433, 0, 3, 0, 38, 3, 26, 2, 0, 112, 91, 5, 1, 38, 0, 85, 2, 1, 17, 45, 6, 35, 1, 12, 4, 5, 4, 1, 1, 0, 7, 0, 188, 6, 141, 10, 2, 35, 20, 3, 13, 41.0, 3.6995748701
scripted-brdcasttS2B-035_MAT.txt, 12, 6, 7, 13, 219, 91, 1, 10, 5, 3, 26, 7, 2, 0, 3, 3, 10, 7, 5, 4, 23, 14, 9, 0, 499, 0, 2, 1, 4, 3, 45, 0, 1, 78, 19, 10, 2, 19, 1, 34, 7, 2, 14, 27, 15, 8, 3, 6, 3, 3, 30, 1, 1, 3, 0, 7, 243, 11, 72, 2, 0, 0, 77, 0, 13, 52.0, 5.06403466538
student-essaysW1A-009_MAT.txt, 12, 6, 12, 0, 128, 17, 4, 28, 20, 12, 17, 5, 1, 1, 0, 0, 19, 9, 14, 11, 28, 11, 5, 1, 488, 2, 2, 1, 18, 0, 44, 1, 2, 76, 33, 17, 1, 33, 1, 76, 0, 0, 1, 49, 7, 11, 3, 15, 6, 4, 21, 0, 3, 9, 0, 3, 282, 14, 173, 0, 1, 6, 64, 1, 21, 51.5, 4.50463985859
lettersbW1B-017_MAT.txt, 7, 27, 13, 21, 75, 30, 8, 19, 10, 5, 15, 3, 1, 0, 0, 7, 3, 4, 4, 5, 24, 14, 4, 0, 531, 2, 3, 1, 17, 3, 51, 3, 5, 68, 63, 3, 0, 16, 3, 35, 1, 0, 0, 38, 8, 10, 3, 18, 3, 4, 11, 0, 0, 1, 1, 2, 233, 16, 99, 1, 0, 45, 58, 7, 17, 55.5, 4.6474609375
opinionsocc_2014_18056398_MAT.txt, 5, 9, 3, 3, 56, 30, 1, 4, 0, 0, 5, 2, 0, 0, 0, 1, 4, 6, 0, 4, 14, 3, 2, 0, 205, 0, 1, 1, 11, 0, 18, 4, 1, 25, 11, 1, 0, 13, 3, 7, 0, 0, 0, 8, 1, 3, 0, 0, 3, 5, 8, 0, 0, 0, 0, 0, 88, 15, 39, 0, 1, 1, 27, 0, 2, 55.75, 4.86692015209
opinionsocc_2013_8028220_MAT.txt, 7, 1, 2, 3, 46, 12, 0, 12, 1, 1, 4, 0, 0, 1, 1, 4, 3, 1, 0, 0, 7, 3, 2, 0, 224, 0, 2, 0, 7, 0, 22, 0, 1, 33, 2, 4, 2, 11, 4, 7, 1, 0, 3, 21, 2, 10, 2, 5, 4, 1, 13, 1, 0, 0, 0, 0, 84, 10, 53, 1, 1, 2, 31, 1, 12, 53.75, 4.80455635492
persuasiveW2E-003_MAT.txt, 11, 7, 6, 19, 174, 60, 2, 22, 18, 0, 23, 4, 3, 1, 0, 10, 13, 4, 2, 5, 22, 3, 4, 1, 515, 1, 1, 0, 16, 3, 47, 2, 4, 66, 39, 3, 2, 24, 3, 65, 3, 1, 2, 32, 11, 19, 6, 16, 6, 9, 26, 6, 0, 5, 2, 1, 243, 17, 107, 1, 3, 12, 38, 1, 5, 54.25, 4.75364362953
parliamentS1B-052_MAT.txt, 8, 31, 3, 30, 121, 32, 7, 46, 15, 0, 12, 5, 3, 3, 0, 8, 25, 7, 1, 15, 33, 14, 2, 2, 491, 2, 2, 1, 19, 5, 55, 0, 5, 59, 77, 10, 1, 23, 12, 37, 5, 1, 6, 42, 11, 25, 2, 11, 1, 3, 23, 0, 0, 12, 0, 2, 192, 11, 143, 2, 3, 18, 104, 4, 17, 40.25, 4.68292682927
comments2015.27535617_MAT.txt, 12, 8, 2, 15, 93, 27, 4, 13, 4, 2, 7, 2, 1, 0, 0, 5, 7, 0, 2, 3, 16, 16, 8, 1, 292, 4, 0, 0, 2, 2, 32, 0, 4, 54, 45, 5, 1, 14, 4, 31, 3, 0, 2, 40, 2, 15, 4, 7, 3, 3, 14, 1, 0, 4, 0, 3, 139, 10, 106, 0, 1, 12, 19, 5, 21, 51.5, 4.4212098581
opinionsocc_2013_14438334_MAT.txt, 12, 8, 2, 12, 46, 22, 3, 8, 10, 4, 3, 3, 0, 1, 0, 8, 6, 2, 0, 10, 13, 5, 2, 0, 168, 0, 0, 0, 5, 3, 15, 0, 2, 22, 17, 1, 3, 5, 4, 18, 2, 0, 1, 13, 2, 11, 2, 13, 2, 6, 5, 2, 0, 0, 3, 0, 76, 5, 41, 0, 0, 5, 14, 1, 6, 55.5, 4.58409387223
lessonS1B-012_MAT.txt, 30, 16, 5, 122, 86, 53, 18, 38, 8, 0, 8, 7, 12, 2, 5, 15, 39, 13, 2, 6, 55, 2, 5, 3, 424, 1, 1, 0, 21, 3, 30, 1, 3, 104, 122, 9, 2, 69, 2, 27, 2, 2, 20, 55, 8, 47, 6, 22, 3, 13, 8, 0, 0, 3, 5, 0, 154, 7, 219, 10, 2, 46, 42, 3, 13, 45.0, 3.88492063492
persuasiveW2E-004_MAT.txt, 10, 16, 6, 14, 128, 60, 7, 17, 14, 4, 10, 0, 5, 1, 1, 10, 6, 6, 2, 5, 25, 13, 8, 2, 577, 1, 3, 1, 10, 1, 28, 0, 8, 61, 62, 4, 2, 20, 8, 36, 4, 2, 2, 32, 12, 22, 4, 12, 12, 3, 17, 0, 1, 1, 1, 2, 215, 18, 101, 0, 1, 11, 55, 1, 12, 51.75, 4.48477640343
legal-presentationS2A-067_MAT.txt, 15, 25, 7, 66, 79, 74, 8, 41, 37, 4, 10, 12, 0, 6, 0, 14, 36, 19, 8, 32, 44, 2, 5, 2, 362, 1, 1, 2, 23, 3, 38, 0, 4, 97, 69, 7, 1, 33, 9, 61, 3, 1, 8, 62, 4, 40, 4, 14, 1, 14, 23, 2, 0, 18, 1, 3, 160, 9, 169, 5, 1, 65, 42, 5, 27, 46.0, 4.22899728997
legal-presentationS2A-061_MAT.txt, 18, 9, 1, 57, 67, 114, 8, 59, 43, 1, 6, 2, 2, 3, 2, 4, 15, 15, 1, 8, 47, 5, 0, 6, 480, 1, 2, 2, 13, 5, 33, 0, 6, 69, 61, 2, 1, 19, 4, 91, 5, 0, 6, 31, 4, 37, 4, 8, 5, 14, 17, 7, 0, 14, 5, 1, 169, 20, 152, 8, 2, 40, 42, 8, 16, 42.0, 4.19421860885
conversationS1A-018_MAT.txt, 30, 13, 2, 96, 62, 70, 17, 22, 8, 2, 3, 0, 1, 0, 1, 13, 25, 14, 0, 3, 74, 13, 8, 3, 417, 1, 0, 0, 15, 6, 39, 0, 2, 95, 116, 2, 2, 70, 2, 43, 0, 1, 10, 53, 11, 20, 3, 10, 8, 11, 6, 0, 0, 3, 7, 0, 133, 7, 213, 10, 3, 61, 5, 13, 15, 40.0, 3.7020979021
scripted-nonbrdcastS2B-041_MAT.txt, 8, 8, 4, 22, 171, 73, 13, 20, 23, 0, 12, 2, 2, 0, 0, 2, 19, 14, 5, 9, 29, 7, 4, 2, 534, 3, 1, 0, 17, 4, 42, 2, 2, 48, 61, 10, 5, 17, 9, 50, 9, 4, 14, 28, 10, 13, 4, 10, 3, 4, 14, 2, 1, 1, 0, 2, 247, 21, 102, 9, 1, 10, 60, 1, 9, 52.75, 4.78862559242
speechS2A-035_MAT.txt, 10, 13, 9, 80, 123, 51, 7, 13, 6, 2, 7, 5, 0, 0, 1, 11, 15, 3, 4, 9, 26, 6, 4, 2, 409, 1, 1, 0, 22, 15, 41, 1, 2, 99, 36, 6, 1, 35, 1, 85, 6, 2, 12, 62, 11, 26, 1, 14, 10, 6, 21, 2, 0, 1, 1, 2, 199, 3, 191, 1, 0, 72, 66, 6, 18, 39.75, 4.31028123559
conversationS1A-015_MAT.txt, 19, 10, 3, 109, 92, 71, 26, 33, 11, 0, 6, 3, 2, 2, 1, 8, 29, 5, 0, 5, 74, 10, 5, 1, 333, 3, 0, 1, 26, 2, 21, 1, 2, 112, 124, 18, 3, 69, 2, 37, 7, 2, 12, 68, 10, 47, 4, 19, 4, 12, 14, 1, 0, 1, 4, 0, 137, 7, 229, 11, 6, 69, 36, 4, 21, 48.5, 3.88827331487
brdcastdS1B-037_MAT.txt, 29, 16, 5, 104, 104, 78, 14, 37, 37, 2, 9, 8, 2, 1, 6, 7, 32, 18, 1, 5, 37, 20, 4, 7, 607, 3, 2, 0, 20, 2, 37, 1, 5, 112, 53, 6, 3, 40, 2, 118, 7, 2, 25, 56, 15, 35, 4, 20, 15, 18, 14, 1, 0, 4, 14, 1, 206, 3, 217, 15, 3, 43, 35, 3, 15, 51.25, 4.04677533664
conversationS1A-060_MAT.txt, 31, 15, 4, 141, 79, 23, 19, 24, 10, 3, 2, 3, 2, 0, 1, 14, 31, 4, 3, 4, 79, 11, 3, 1, 329, 0, 0, 0, 31, 13, 48, 3, 6, 140, 113, 7, 0, 79, 2, 24, 1, 0, 7, 63, 12, 34, 6, 6, 6, 7, 12, 0, 0, 1, 4, 0, 90, 1, 281, 18, 4, 99, 22, 34, 18, 41.0, 3.66896235078
brdcastdS1B-023_MAT.txt, 38, 18, 5, 78, 90, 39, 17, 30, 21, 3, 9, 2, 0, 2, 3, 3, 23, 10, 1, 2, 45, 13, 9, 0, 486, 0, 0, 0, 19, 6, 40, 0, 2, 92, 69, 7, 4, 31, 3, 47, 7, 0, 17, 37, 31, 22, 3, 8, 6, 13, 11, 1, 0, 5, 4, 1, 192, 15, 164, 12, 2, 30, 19, 2, 14, 51.5, 4.11419325012
nonacademicW2B-025_MAT.txt, 13, 7, 7, 4, 213, 87, 4, 11, 6, 5, 16, 17, 0, 1, 1, 0, 7, 5, 2, 4, 23, 9, 2, 2, 661, 3, 2, 2, 14, 2, 35, 2, 3, 56, 6, 3, 5, 13, 5, 44, 1, 2, 1, 22, 5, 6, 5, 9, 7, 2, 18, 1, 0, 2, 0, 2, 231, 8, 60, 0, 2, 0, 44, 1, 10, 62.5, 4.80897317299
opinionsocc_2015_26812437_MAT.txt, 6, 3, 4, 5, 53, 13, 3, 7, 6, 0, 8, 2, 4, 0, 0, 2, 1, 2, 1, 8, 9, 3, 2, 0, 219, 0, 0, 1, 2, 0, 13, 2, 2, 27, 0, 1, 0, 6, 0, 17, 4, 0, 0, 9, 10, 4, 3, 3, 1, 0, 2, 0, 0, 1, 0, 0, 88, 1, 43, 0, 0, 0, 14, 1, 4, 56.0, 4.87583444593
examsW1A-016_MAT.txt, 13, 3, 10, 2, 141, 14, 2, 33, 3, 6, 13, 4, 2, 2, 5, 3, 4, 3, 16, 4, 47, 11, 1, 2, 429, 1, 1, 2, 7, 10, 55, 0, 4, 85, 0, 12, 3, 20, 6, 178, 6, 7, 4, 70, 10, 15, 2, 5, 9, 1, 29, 1, 1, 4, 0, 3, 258, 9, 176, 2, 0, 1, 27, 1, 29, 49.0, 4.56444657403
opinionsocc_2016_29030490_MAT.txt, 6, 6, 6, 7, 66, 24, 2, 9, 10, 0, 12, 0, 0, 0, 0, 2, 7, 1, 2, 3, 9, 4, 4, 1, 241, 2, 0, 0, 6, 1, 15, 0, 2, 35, 1, 0, 6, 5, 7, 67, 2, 0, 0, 17, 5, 13, 1, 4, 5, 0, 6, 1, 1, 2, 0, 3, 84, 9, 53, 2, 0, 1, 22, 2, 5, 55.5, 4.79979360165
scripted-brdcastnS2B-017_MAT.txt, 16, 22, 5, 50, 122, 66, 19, 19, 29, 4, 12, 3, 4, 1, 3, 4, 13, 3, 2, 5, 24, 11, 9, 1, 609, 4, 4, 0, 13, 3, 36, 0, 8, 65, 30, 2, 2, 34, 2, 52, 7, 0, 12, 34, 16, 24, 4, 10, 6, 8, 17, 2, 0, 6, 3, 2, 210, 14, 126, 0, 0, 8, 34, 2, 10, 57.75, 4.38139106403
conversationS1A-089_MAT.txt, 18, 21, 2, 98, 80, 103, 12, 26, 9, 2, 12, 6, 1, 1, 0, 12, 30, 4, 1, 6, 46, 16, 0, 1, 366, 0, 0, 0, 32, 7, 40, 0, 5, 93, 93, 5, 2, 87, 5, 80, 2, 1, 12, 78, 3, 26, 3, 14, 6, 11, 10, 1, 2, 1, 7, 0, 132, 7, 175, 5, 2, 51, 8, 9, 25, 42.75, 3.64556962025
brdcastdS1B-021_MAT.txt, 25, 18, 4, 82, 123, 48, 9, 20, 19, 2, 3, 5, 4, 0, 1, 3, 30, 7, 0, 3, 33, 12, 12, 0, 518, 2, 1, 2, 20, 1, 30, 0, 8, 89, 43, 10, 2, 39, 1, 60, 10, 3, 22, 58, 18, 24, 3, 4, 10, 13, 14, 0, 0, 1, 2, 2, 177, 9, 148, 5, 0, 9, 28, 1, 21, 49.25, 4.18101851852
comments2016.29295022_MAT.txt, 201, 179, 99, 308, 1652, 485, 88, 206, 167, 34, 123, 41, 26, 11, 5, 99, 136, 53, 43, 88, 277, 56, 116, 23, 4748, 21, 1, 10, 69, 29, 412, 1, 81, 876, 324, 52, 10, 271, 45, 676, 74, 14, 26, 557, 102, 323, 56, 121, 69, 56, 143, 25, 1, 35, 19, 28, 1872, 166, 1569, 7, 28, 249, 391, 45, 221, 53.75, 4.62033050965
opinionsocc_2013_11165072_MAT.txt, 8, 14, 3, 2, 65, 8, 0, 10, 1, 0, 8, 2, 0, 1, 0, 4, 5, 0, 1, 1, 4, 1, 2, 0, 221, 0, 0, 0, 8, 1, 14, 0, 0, 19, 2, 2, 2, 8, 2, 28, 2, 0, 1, 31, 5, 8, 2, 7, 3, 0, 2, 1, 0, 3, 0, 1, 87, 9, 52, 0, 1, 3, 28, 2, 13, 56.25, 4.69965075669
speechS2A-041_MAT.txt, 55, 17, 8, 124, 87, 61, 17, 31, 10, 0, 2, 5, 1, 0, 1, 15, 24, 7, 2, 7, 70, 10, 3, 5, 416, 0, 0, 1, 31, 7, 43, 1, 2, 130, 104, 12, 3, 58, 0, 39, 3, 0, 15, 57, 7, 45, 5, 26, 6, 25, 8, 2, 2, 3, 5, 0, 163, 3, 252, 3, 3, 97, 31, 5, 13, 41.5, 3.87754254878
letterssW1B-014_MAT.txt, 27, 17, 10, 57, 86, 73, 13, 14, 10, 10, 12, 1, 8, 0, 7, 4, 4, 4, 0, 6, 39, 10, 6, 4, 454, 2, 0, 0, 19, 1, 43, 0, 4, 107, 68, 10, 2, 33, 6, 88, 2, 1, 3, 38, 19, 13, 1, 8, 13, 5, 10, 0, 0, 3, 0, 0, 198, 29, 125, 1, 2, 13, 13, 4, 17, 55.25, 3.98868458274
telephoneS1A-100_MAT.txt, 24, 28, 4, 122, 77, 45, 11, 23, 6, 4, 2, 1, 0, 1, 2, 11, 21, 6, 0, 1, 42, 11, 8, 1, 403, 0, 2, 0, 29, 5, 54, 0, 0, 126, 153, 8, 3, 63, 0, 50, 0, 1, 16, 54, 7, 36, 4, 22, 3, 5, 9, 0, 0, 1, 10, 0, 129, 9, 219, 10, 1, 75, 9, 18, 20, 41.75, 3.61252189142
comments2016.28814433_MAT.txt, 41, 20, 15, 28, 290, 89, 10, 49, 31, 3, 33, 10, 7, 4, 2, 13, 29, 15, 10, 19, 70, 25, 18, 3, 963, 7, 0, 3, 9, 4, 73, 1, 14, 153, 86, 7, 4, 69, 4, 38, 10, 3, 10, 85, 9, 46, 12, 27, 13, 11, 31, 2, 0, 6, 9, 0, 392, 21, 296, 1, 5, 74, 116, 9, 33, 58.5, 4.82341367437
comments2012.4527764_MAT.txt, 28, 5, 4, 28, 115, 87, 13, 12, 11, 3, 2, 3, 0, 0, 1, 8, 14, 8, 3, 3, 51, 12, 6, 6, 396, 0, 1, 0, 4, 2, 43, 0, 3, 88, 91, 3, 1, 25, 4, 47, 4, 0, 1, 48, 11, 28, 4, 10, 7, 3, 12, 2, 0, 4, 1, 0, 168, 12, 104, 2, 2, 34, 49, 2, 14, 54.0, 4.40519480519
conversationS1A-038_MAT.txt, 15, 7, 5, 116, 70, 67, 22, 31, 6, 2, 4, 2, 1, 0, 0, 9, 63, 4, 3, 3, 76, 2, 0, 7, 431, 0, 0, 0, 12, 7, 13, 0, 13, 108, 106, 6, 0, 107, 7, 31, 2, 0, 11, 73, 10, 40, 6, 22, 3, 10, 15, 0, 1, 2, 9, 0, 96, 1, 245, 22, 2, 60, 6, 1, 15, 41.25, 3.57752110173
